OTU_ID,Domain,Phylum,Class,Order,Family,Genus,Species,taxonomy
OTU6766,Fungi,Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,Fungi;Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota
OTU6767,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU677,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6770,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Stephanosporaceae,uncl_Stephanosporaceae,uncl_Stephanosporaceae,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Stephanosporaceae;uncl_Stephanosporaceae;uncl_Stephanosporaceae
OTU6771,Fungi,Zoopagomycota,uncl_Zoopagomycota,uncl_Zoopagomycota,uncl_Zoopagomycota,uncl_Zoopagomycota,uncl_Zoopagomycota,Fungi;Zoopagomycota;uncl_Zoopagomycota;uncl_Zoopagomycota;uncl_Zoopagomycota;uncl_Zoopagomycota;uncl_Zoopagomycota
OTU6772,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6774,Fungi,Basidiomycota,Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,Fungi;Basidiomycota;Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes
OTU6775,Fungi,Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,Fungi;Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota
OTU678,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU6780,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,uncl_Sebacinales,uncl_Sebacinales,uncl_Sebacinales,Fungi;Basidiomycota;Agaricomycetes;Sebacinales;uncl_Sebacinales;uncl_Sebacinales;uncl_Sebacinales
OTU6781,Fungi,Mucoromycota,Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,Fungi;Mucoromycota;Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes
OTU6782,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,uncl_Glomeraceae,uncl_Glomeraceae,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;uncl_Glomeraceae;uncl_Glomeraceae
OTU6783,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU6785,Fungi,Basidiomycota,Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,Fungi;Basidiomycota;Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes
OTU6787,Fungi,Ascomycota,Eurotiomycetes,Eurotiomycetes_ord_Incertae_sedis,uncl_Eurotiomycetes_ord_Incertae_sedis,uncl_Eurotiomycetes_ord_Incertae_sedis,uncl_Eurotiomycetes_ord_Incertae_sedis,Fungi;Ascomycota;Eurotiomycetes;Eurotiomycetes_ord_Incertae_sedis;uncl_Eurotiomycetes_ord_Incertae_sedis;uncl_Eurotiomycetes_ord_Incertae_sedis;uncl_Eurotiomycetes_ord_Incertae_sedis
OTU6788,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria_avenaria,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Leptosphaeriaceae;Leptosphaeria;Leptosphaeria_avenaria
OTU6789,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,uncl_Rhizophydiales,uncl_Rhizophydiales,uncl_Rhizophydiales,Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;uncl_Rhizophydiales;uncl_Rhizophydiales;uncl_Rhizophydiales
OTU679,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU6791,Fungi,Mucoromycota,Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,Fungi;Mucoromycota;Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes
OTU6792,Fungi,Basidiomycota,Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,Fungi;Basidiomycota;Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes
OTU6793,Fungi,Ascomycota,Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,uncl_Dothideomycetes,Fungi;Ascomycota;Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes;uncl_Dothideomycetes
OTU6794,Fungi,Ascomycota,Sordariomycetes,Hypocreales,uncl_Hypocreales,uncl_Hypocreales,uncl_Hypocreales,Fungi;Ascomycota;Sordariomycetes;Hypocreales;uncl_Hypocreales;uncl_Hypocreales;uncl_Hypocreales
OTU6795,Fungi,Mucoromycota,Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,uncl_Glomeromycetes,Fungi;Mucoromycota;Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes;uncl_Glomeromycetes
OTU6796,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6797,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,uncl_Glomeraceae,uncl_Glomeraceae,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;uncl_Glomeraceae;uncl_Glomeraceae
OTU6799,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,uncl_Clitopilus,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Clitopilus;uncl_Clitopilus
OTU680,Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago,Ustilago_maydis,Fungi;Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Ustilago;Ustilago_maydis
OTU6800,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Yamadazyma,Yamadazyma_mexicana,Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Yamadazyma;Yamadazyma_mexicana
OTU6801,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,uncl_Exophiala,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Exophiala;uncl_Exophiala
OTU6803,Fungi,Ascomycota,Sordariomycetes,Distoseptisporales,Distoseptisporaceae,Distoseptispora,uncl_Distoseptispora,Fungi;Ascomycota;Sordariomycetes;Distoseptisporales;Distoseptisporaceae;Distoseptispora;uncl_Distoseptispora
OTU6806,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU6807,Fungi,Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,Fungi;Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota
OTU6809,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,Tuber,uncl_Tuber,Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;uncl_Tuber
OTU681,Fungi,Chytridiomycota,Cladochytriomycetes,Cladochytriales,uncl_Cladochytriales,uncl_Cladochytriales,uncl_Cladochytriales,Fungi;Chytridiomycota;Cladochytriomycetes;Cladochytriales;uncl_Cladochytriales;uncl_Cladochytriales;uncl_Cladochytriales
OTU6812,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU6814,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Pannariaceae,Degelia,Degelia_gayana,Fungi;Ascomycota;Lecanoromycetes;Peltigerales;Pannariaceae;Degelia;Degelia_gayana
OTU6816,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactifluus,Lactifluus_corrugis,Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Lactifluus;Lactifluus_corrugis
OTU6819,Fungi,Ascomycota,Pezizomycetes,uncl_Pezizomycetes,uncl_Pezizomycetes,uncl_Pezizomycetes,uncl_Pezizomycetes,Fungi;Ascomycota;Pezizomycetes;uncl_Pezizomycetes;uncl_Pezizomycetes;uncl_Pezizomycetes;uncl_Pezizomycetes
OTU682,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU6822,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,uncl_Fusarium,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;uncl_Fusarium
OTU6823,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6826,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU6827,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU6829,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Pseudoophiosphaerella,uncl_Pseudoophiosphaerella,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Pseudoophiosphaerella;uncl_Pseudoophiosphaerella
OTU683,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU6830,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,uncl_Tremellaceae,uncl_Tremellaceae,Fungi;Basidiomycota;Tremellomycetes;Tremellales;Tremellaceae;uncl_Tremellaceae;uncl_Tremellaceae
OTU6838,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU684,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,uncl_Fusarium,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium;uncl_Fusarium
OTU6841,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6842,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariales_fam_Incertae_sedis,Oliveonia,uncl_Oliveonia,Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Auriculariales_fam_Incertae_sedis;Oliveonia;uncl_Oliveonia
OTU6843,Fungi,Ascomycota,Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,Fungi;Ascomycota;Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes
OTU6846,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU6847,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,uncl_Coprinopsis,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;uncl_Coprinopsis
OTU6848,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU6850,Fungi,Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,Fungi;Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota
OTU6854,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6858,Fungi,Ascomycota,Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,uncl_Eurotiomycetes,Fungi;Ascomycota;Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes;uncl_Eurotiomycetes
OTU686,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,uncl_Thelephoraceae,uncl_Thelephoraceae,Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;uncl_Thelephoraceae;uncl_Thelephoraceae
OTU6860,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,uncl_Orbiliales,uncl_Orbiliales,uncl_Orbiliales,Fungi;Ascomycota;Orbiliomycetes;Orbiliales;uncl_Orbiliales;uncl_Orbiliales;uncl_Orbiliales
OTU6862,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,uncl_Curvularia,Fungi;Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Curvularia;uncl_Curvularia
OTU6865,Fungi,Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,uncl_Mucoromycota,Fungi;Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota;uncl_Mucoromycota
OTU687,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU6873,Fungi,Basidiomycota,Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,Fungi;Basidiomycota;Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes
OTU6875,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU688,Fungi,Basidiomycota,Agaricomycetes,Polyporales,uncl_Polyporales,uncl_Polyporales,uncl_Polyporales,Fungi;Basidiomycota;Agaricomycetes;Polyporales;uncl_Polyporales;uncl_Polyporales;uncl_Polyporales
OTU6881,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6882,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,uncl_Glomeraceae,uncl_Glomeraceae,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;uncl_Glomeraceae;uncl_Glomeraceae
OTU6885,Fungi,Basidiomycota,Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,uncl_Agaricomycetes,Fungi;Basidiomycota;Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes;uncl_Agaricomycetes
OTU6886,Fungi,Basidiomycota,Agaricomycetes,Agaricales,uncl_Agaricales,uncl_Agaricales,uncl_Agaricales,Fungi;Basidiomycota;Agaricomycetes;Agaricales;uncl_Agaricales;uncl_Agaricales;uncl_Agaricales
OTU6887,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Inocybe,uncl_Inocybe,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;uncl_Inocybe
OTU6888,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,uncl_Dominikia,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Dominikia;uncl_Dominikia
OTU689,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6891,Fungi,Chytridiomycota,uncl_Chytridiomycota,uncl_Chytridiomycota,uncl_Chytridiomycota,uncl_Chytridiomycota,uncl_Chytridiomycota,Fungi;Chytridiomycota;uncl_Chytridiomycota;uncl_Chytridiomycota;uncl_Chytridiomycota;uncl_Chytridiomycota;uncl_Chytridiomycota
OTU6892,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,uncl_Coniochaetaceae,uncl_Coniochaetaceae,Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;uncl_Coniochaetaceae;uncl_Coniochaetaceae
OTU6899,Fungi,Cryptomycota,Rozellomycotina_cls_Incertae_sedis,GS08,uncl_GS08,uncl_GS08,uncl_GS08,Fungi;Cryptomycota;Rozellomycotina_cls_Incertae_sedis;GS08;uncl_GS08;uncl_GS08;uncl_GS08
OTU69,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU690,Fungi,Basidiomycota,Agaricomycetes,Boletales,Rhizopogonaceae,uncl_Rhizopogonaceae,uncl_Rhizopogonaceae,Fungi;Basidiomycota;Agaricomycetes;Boletales;Rhizopogonaceae;uncl_Rhizopogonaceae;uncl_Rhizopogonaceae
OTU6903,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,uncl_Trichoderma,Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma;uncl_Trichoderma
OTU6904,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU6906,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,uncl_Glomeraceae,uncl_Glomeraceae,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;uncl_Glomeraceae;uncl_Glomeraceae
OTU6909,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,Kamienskia,Kamienskia_divaricata,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;Kamienskia;Kamienskia_divaricata
OTU691,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,uncl_Deconica,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Deconica;uncl_Deconica
OTU6910,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Tubeufia,uncl_Tubeufia,Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiaceae;Tubeufia;uncl_Tubeufia
OTU6911,Fungi,Mucoromycota,Glomeromycetes,Glomerales,uncl_Glomerales,uncl_Glomerales,uncl_Glomerales,Fungi;Mucoromycota;Glomeromycetes;Glomerales;uncl_Glomerales;uncl_Glomerales;uncl_Glomerales
OTU6912,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6914,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6917,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,uncl_Glomeraceae,uncl_Glomeraceae,Fungi;Mucoromycota;Glomeromycetes;Glomerales;Glomeraceae;uncl_Glomeraceae;uncl_Glomeraceae
OTU6918,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,uncl_Chaetothyriales,uncl_Chaetothyriales,uncl_Chaetothyriales,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;uncl_Chaetothyriales;uncl_Chaetothyriales;uncl_Chaetothyriales
OTU6919,Fungi,Ascomycota,Leotiomycetes,Helotiales,uncl_Helotiales,uncl_Helotiales,uncl_Helotiales,Fungi;Ascomycota;Leotiomycetes;Helotiales;uncl_Helotiales;uncl_Helotiales;uncl_Helotiales
OTU692,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU6920,Fungi,Chytridiomycota,uncl_Chytridiomycota,uncl_Chytridiomycota,uncl_Chytridiomycota,uncl_Chytridiomycota,uncl_Chytridiomycota,Fungi;Chytridiomycota;uncl_Chytridiomycota;uncl_Chytridiomycota;uncl_Chytridiomycota;uncl_Chytridiomycota;uncl_Chytridiomycota
OTU6923,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6924,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,uncl_Cantharellales,uncl_Cantharellales,uncl_Cantharellales,Fungi;Basidiomycota;Agaricomycetes;Cantharellales;uncl_Cantharellales;uncl_Cantharellales;uncl_Cantharellales
OTU693,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,uncl_Herpotrichiellaceae,uncl_Herpotrichiellaceae,Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;uncl_Herpotrichiellaceae;uncl_Herpotrichiellaceae
OTU6932,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6934,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6936,Fungi,Ascomycota,Dothideomycetes,Pleosporales,uncl_Pleosporales,uncl_Pleosporales,uncl_Pleosporales,Fungi;Ascomycota;Dothideomycetes;Pleosporales;uncl_Pleosporales;uncl_Pleosporales;uncl_Pleosporales
OTU6944,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Clitopilus,uncl_Clitopilus,Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Clitopilus;uncl_Clitopilus
OTU6945,Fungi,Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,uncl_Ascomycota,Fungi;Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota;uncl_Ascomycota
OTU6947,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,uncl_Pyronemataceae,uncl_Pyronemataceae,Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;uncl_Pyronemataceae;uncl_Pyronemataceae
OTU6951,Fungi,Ascomycota,Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,uncl_Sordariomycetes,Fungi;Ascomycota;Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes;uncl_Sordariomycetes
OTU6952,Fungi,Cryptomycota,Rozellomycotina_cls_Incertae_sedis,GS11,uncl_GS11,uncl_GS11,uncl_GS11,Fungi;Cryptomycota;Rozellomycotina_cls_Incertae_sedis;GS11;uncl_GS11;uncl_GS11;uncl_GS11
